Order Date,"Order
Type",Seller Order ID,Order ID,Inventory,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net
"Mon, Feb 23",Dropship,113-3698182-8368239,25R4HDK,,Delivered,1Z5808E40368400365,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,114-9876412-7825069,47Y374N,0190463 001 / 0190463 002,Label,1Z5RE6980333208910,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,114-4638399-2031406,21WVGG7,,Delivered,1Z0966FY0325105672,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Fri, Feb 20",Dropship,114-2755859-1177051,01LK44Y,,"Delivered
Delivered","1Z035H9F0300258888
1Z035H9F0300258897",0,2,$38.49,$76.98,$34.99,$16.80 ,$95.17 ,$0.00,$16.20,$25.78,$67.76 ,,$27.41 ,,,,,,
"Mon, Feb 23",Dropship,111-3819624-7426640,25R4QS4,,Delivered,1Z5808E40368438807,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,114-9987959-3945036,01LLDRJ,,Delivered,1Z81V6210363692632,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,112-8816388-5649854,47Y4CV2,,Delivered,1Z5RE6980333221799,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Mon, Feb 23",Dropship,111-1408902-7750617,01LLBV5,,Delivered,1Z035H9F0300261847,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,113-6156305-6827458,47Y4CV8,,Delivered,1Z5RE6980333233099,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Mon, Feb 23",Dropship,114-3185842-2161063,21WVK9W,,Delivered,1Z0966FY0325124400,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Mon, Feb 23",Dropship,114-2817226-9927464,21WVKK3,,Delivered,1Z035H9C0300313144,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,113-7483540-5294603,47Y4CWD,,Delivered,1Z5RE6980333232438,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Mon, Feb 23",Dropship,112-2498384-6929066,25R4QWX,,"Delivered
Delivered","1Z5808E40368440152
1Z5808E40368440161",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,$10.04,$18.37,$46.78 ,,$55.21 ,,,,,,
"Mon, Feb 23",Dropship,112-1665773-9959430,01LLBXV,,Delivered,1Z0966F20340904064,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Mon, Feb 23",Dropship,113-7031244-9725844,47Y4CWV,,"Delivered
Delivered","1Z5RE6980333230323
1Z5RE6980333230332",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,$16.20,$25.78,$67.76 ,,$29.96 ,,,,,,
"Mon, Feb 23",Dropship,111-4381567-8449034,01LLBY6,,Delivered,1Z035H9F0300261892,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,114-8922358-8515429,01LLBZ4,,Delivered,1Z035H9F0300261945,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,113-8663482-8826605,25R4Q2B,,Delivered,1Z5808E40368439708,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Mon, Feb 23",Dropship,111-2111708-8291442,01LLDTR,,"Delivered
Delivered","1Z81V6210363696503
1Z81V6210363696512",0,2,$32.90,$65.80,$24.99,$13.62 ,$77.17 ,$0.00,$10.04,$27.05,$64.14 ,,$13.03 ,,,,,,
"Mon, Feb 23",Dropship,114-0983596-9631453,07BW6P2,,Delivered,1Z035H9H0300273581,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,114-1085958-1665055,25R4Q76,,Delivered,1Z5808E40368441124,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,113-1561171-2284266,276KZN7,,"Delivered
Delivered","1ZV36W130326886617
1ZV36W130326886626",0,2,$42.50,$85.00,$34.99,$18.00 ,$101.99 ,$0.00,$10.04,$18.37,$46.78 ,,$55.21 ,,,,,,
"Mon, Feb 23",Dropship,113-8068471-0130630,07BW6R2,,Delivered,1Z035H9H0300273634,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Mon, Feb 23",Dropship,114-9668882-0447407,276KZP8,,Delivered,1ZV36W130326884833,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,114-1683795-4164244,01LLB92,,Delivered,1Z81V6210363681742,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,114-9748391-6183461,07BW6TD,,Delivered,1Z5808E40368442132,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Mon, Feb 23",Dropship,111-2457368-8765854,01LLCCK,,Delivered,1ZV36W130326889669,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Mon, Feb 23",Dropship,112-2452976-7832256,21WVKS2,,"Delivered
Delivered
Delivered
Delivered","1Z0966FY0325122804
1Z0966FY0325122813
1Z0966FY0325122822
1Z0966FY0325122831",0,2,$69.89,$139.78,$29.99,$25.47 ,$144.30 ,$0.00,$10.48,$54.76,$120.00 ,,$24.30 ,,,,,,
"Mon, Feb 23",Dropship,111-5872607-8151449,01LLDV5,,Delivered,1Z5808E40368452041,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Mon, Feb 23",Dropship,112-5685462-7467442,276KZVJ,,Delivered,1ZV36W130326887296,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,113-9762858-9785860,47Y4C5D,,Delivered,1Z5RE6980333235819,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,113-1229812-6774621,21WVKV5,,Delivered,1Z035H9C0300313519,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Mon, Feb 23",Dropship,113-6273436-6675400,25R4RPP,,Delivered,1Z5808E40368444149,0,1,$37.74,$37.74,$0.00,$5.66 ,$32.08 ,$0.00,$10.04,$20.58,$30.62 ,,$1.46 ,,,,,,
"Mon, Feb 23",Dropship,112-9840863-5559410,07BW64H,,Delivered,1Z0966F20340914188,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,112-3022311-3460249,01LLG55,,Delivered,1Z81V6210363714322,0,1,$59.98,$59.98,$0.00,$9.00 ,$50.98 ,$0.00,$10.04,$40.58,$50.62 ,,$0.36 ,,,,,,
"Mon, Feb 23",Dropship,114-5251999-9273001,01LLCRP,,Delivered,1Z81V6210363683124,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,113-6184729-7390603,25R4RQ3,,Delivered,1Z5808E40368444434,0,1,$42.95,$42.95,$0.00,$6.44 ,$36.51 ,$0.00,$10.04,$23.13,$33.17 ,,$3.34 ,,,,,,
"Mon, Feb 23",Dropship,111-3105056-1739421,276KZYS,,Delivered,1ZV36W130326889221,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,112-2094657-6927422,07BW63B,,Delivered,1Z5808E40368446254,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,$10.04,$25.95,$35.99 ,,$5.23 ,,,,,,
"Mon, Feb 23",Dropship,112-6671581-5507446,47Y4C46,,Delivered,1Z5RE6980333236596,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,114-7304581-6005014,07BW6ZL,,Delivered,1Z0966F20340911216,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Mon, Feb 23",Dropship,111-3302860-4913015,21WVKR8,,Delivered,1Z035H9C0300313288,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 24",Dropship,114-8540557-1264245,276KZQK,,Delivered,1ZV36W130326884968,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 24",Dropship,113-1665846-3502662,07BW6Q9,,Delivered,1Z0966F20340905858,0,1,$37.74,$37.74,$0.00,$5.66 ,$32.08 ,$0.00,$10.04,$20.58,$30.62 ,,$1.46 ,,,,,,
"Tue, Feb 24",Dropship,113-2572830-7794610,07BW6QN,,Delivered,1Z0966F20340904591,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$18.37,$28.41 ,,$14.08 ,,,,,,
"Tue, Feb 24",Dropship,111-6971277-1806613,01LLD28,,"Delivered
Delivered","1Z81V6210363693640
1Z81V6210363693659",0,1,$79.45,$79.45,$0.00,$11.92 ,$67.53 ,$0.00,$10.04,$54.76,$64.80 ,,$2.73 ,,,,,,
"Tue, Feb 24",Dropship,114-1550369-4782668,01LLB29,,Delivered,1Z81V6210363681206,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Tue, Feb 24",Dropship,114-3600557-7318602,"276KZGH
276KZHC",,"Delivered
Delivered
Delivered","1ZV36W130326886706
1ZV36W130326886715
1ZV36W130326886528",0,3,$42.95,$128.85,$34.99,$24.58 ,$139.26 ,$0.00,$24.86,$23.13,$94.25 ,,$45.01 ,,,,,,
"Tue, Feb 24",Dropship,113-7060914-6993832,"21WVKLF
21WVKLV",,"Delivered
Delivered
Delivered
Delivered","1Z0966FY0325121332
1Z0966FY0325121341
1Z0966FY0325121314
1Z0966FY0325121323",0,4,$49.99,$199.96,$54.99,$38.24 ,$216.71 ,$0.00,$26.80,$34.57,$165.08 ,,$51.63 ,,,,,,
"Tue, Feb 24",Dropship,114-8803993-1155417,07BW6DB,,"Delivered
Delivered
Delivered","1Z0966F20340904680
1Z0966F20340904699
1Z0966F20340904706",0,3,$72.49,$217.47,$34.99,$37.87 ,$214.59 ,$0.00,$15.78,$49.97,$165.69 ,,$48.90 ,,,,,,
"Tue, Feb 24",Dropship,113-7806700-4072255,25R4RJZ,,Delivered,1Z5808E40368441875,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Tue, Feb 24",Dropship,114-6790514-8994661,25R4RJG,,Delivered,1Z5808E40368441099,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Tue, Feb 24",Dropship,112-7686861-9023413,01LLCCY,,"Delivered
Delivered","1Z81V6210363683375
1Z81V6210363683384",0,1,$79.45,$79.45,$0.00,$11.92 ,$67.53 ,$0.00,$10.04,$54.76,$64.80 ,,$2.73 ,,,,,,
"Tue, Feb 24",Dropship,112-4176999-1612209,01LLCB6,,Delivered,1Z81V6210363686881,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,112-1053646-4492223,21WVKRX,,Delivered,1Z0966FY0325121538,0,1,$52.99,$52.99,$0.00,$7.95 ,$45.04 ,$0.00,$10.04,$34.79,$44.83 ,,$0.21 ,,,,,,
"Tue, Feb 24",Dropship,112-0150533-6606677,01LLB9Q,,"Delivered
Delivered","1Z81V6210363681260
1Z81V6210363681279",0,2,$36.99,$73.98,$34.99,$16.35 ,$92.62 ,$0.00,$14.82,$20.39,$55.60 ,,$37.02 ,,,,,,
"Tue, Feb 24",Dropship,111-2197088-8665069,07BW6RB,,Delivered,1Z0966F20340904135,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Tue, Feb 24",Dropship,112-0834818-2057005,01LLB32,,Delivered,1Z81V6210363685506,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,113-8705211-9238621,07BW6KP,,Delivered,1Z0966F20340907338,0,1,$74.40,$74.40,$0.00,$11.16 ,$63.24 ,$0.00,$10.04,$49.97,$60.01 ,,$3.23 ,,,,,,
"Tue, Feb 24",Dropship,111-7080015-8345032,01LLB2R,,Delivered,1Z035H9G0300279489,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Tue, Feb 24",Dropship,113-0741886-1373803,25R4QWH,,Delivered,"25R4QWH
889037830991
34K874W",0,5,$48.89,$244.45,$74.99,$47.92 ,$271.52 ,$0.00,$0.00,$44.34,$221.70 ,,$49.82 ,,,,,,
"Tue, Feb 24",Dropship,112-1924589-7050606,21WVKK2,,"Delivered
Delivered","1Z0966FY0325120879
1Z0966FY0325120888",0,2,$37.75,$75.50,$34.99,$16.57 ,$93.92 ,$0.00,$14.82,$20.39,$55.60 ,,$38.32 ,,,,,,
"Tue, Feb 24",Dropship,113-2869648-6033831,25R4QVJ,,Delivered,1Z5808E40368439851,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,113-7202167-0315448,276KZCW,,"Delivered
Delivered","1ZV36W130326886671
1ZV36W130326886680",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,$16.20,$25.78,$67.76 ,,$44.41 ,,,,,,
"Tue, Feb 24",Dropship,111-9722882-6753806,25R4SVG,,Delivered,1Z5808E40368451908,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,$10.04,$25.95,$35.99 ,,$5.23 ,,,,,,
"Tue, Feb 24",Dropship,112-1928947-1549066,276KZBZ,,Delivered,1ZV36W130326882764,0,1,$67.95,$67.95,$0.00,$10.19 ,$57.76 ,$0.00,$10.04,$46.81,$56.85 ,,$0.91 ,,,,,,
"Tue, Feb 24",Dropship,113-1815891-4366644,01LLDQ7,,Delivered,1Z0966F20340915954,0,1,$67.95,$67.95,$0.00,$10.19 ,$57.76 ,$0.00,$10.04,$46.81,$56.85 ,,$0.91 ,,,,,,
"Tue, Feb 24",Dropship,113-0811898-1251421,01LLBWB,,"Delivered
Delivered","1Z035H9G0300279390
1Z035H9G0300279407",0,2,$39.99,$79.98,$34.99,$17.25 ,$97.72 ,$0.00,$16.20,$25.78,$67.76 ,,$29.96 ,,,,,,
"Tue, Feb 24",Dropship,114-7696349-1081016,"07BW6H6
07BW6JW",,"Delivered
Delivered
Delivered","1Z035H9H0300273438
1Z035H9H0300273447
1Z035H9H0300273465",0,3,$34.05,$102.15,$44.99,$22.07 ,$125.07 ,$0.00,$24.86,$20.58,$86.60 ,,$38.47 ,,,,,,
"Tue, Feb 24",Dropship,114-9242421-8988215,25R4QXR,,Delivered,1Z5808E40368438736,0,1,$37.74,$37.74,$0.00,$5.66 ,$32.08 ,$0.00,$10.04,$20.58,$30.62 ,,$1.46 ,,,,,,
"Tue, Feb 24",Dropship,113-9599231-1662628,276KZNV,,"Delivered
Delivered","1ZV36W130326886555
1ZV36W130326886564",0,2,$48.49,$96.98,$34.99,$19.80 ,$112.17 ,$0.00,$16.20,$25.78,$67.76 ,,$44.41 ,,,,,,
"Tue, Feb 24",Dropship,112-8653249-7969058,07BW6PY,,"Delivered
Delivered
Delivered
Delivered
Delivered","1Z0966F20340905689
1Z0966F20340905698
1Z0966F20340905705
1Z0966F20340905714
1Z0966F20340905723",0,3,$69.49,$208.47,$34.99,$36.52 ,$206.94 ,$0.00,$15.72,$54.76,$180.00 ,,$26.94 ,,,,,,
"Tue, Feb 24",Dropship,114-5194475-2361006,01LLB74,,Delivered,1Z035H9F0300262097,0,4,$6.25,$25.00,$12.99,$5.70 ,$32.29 ,$0.00,$10.04,$4.39,$27.60 ,,$4.69 ,,,,,,
"Tue, Feb 24",Dropship,114-7674013-5649845,25R4Q86,,"Delivered
Delivered","1Z5808E40368441428
1Z5808E40368441437",0,1,$79.45,$79.45,$0.00,$11.92 ,$67.53 ,$0.00,$10.04,$54.76,$64.80 ,,$2.73 ,,,,,,
"Tue, Feb 24",Dropship,113-3265020-1857060,276KZR8,,"Delivered
Delivered","1ZV36W130326888455
1ZV36W130326888464",0,2,$42.39,$84.78,$29.99,$17.22 ,$97.55 ,$0.00,$12.41,$39.42,$91.25 ,,$6.30 ,,,,,,
"Tue, Feb 24",Dropship,111-5968722-4870607,276KZPZ,,"Delivered
Delivered
Delivered
Delivered","1ZV36W130326885556
1ZV36W130326885565
1ZV36W130326885574
1ZV36W130326885583",0,2,$79.49,$158.98,$29.99,$28.35 ,$160.62 ,$0.00,$10.48,$54.76,$120.00 ,,$40.62 ,,,,,,
"Tue, Feb 24",Dropship,113-5545042-4421027,47Y4C3W,,Delivered,1Z5RE6980333235097,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,$10.04,$25.95,$35.99 ,,$5.23 ,,,,,,
"Tue, Feb 24",Dropship,112-9891587-9910668,276KZSP,,Delivered,1ZV36W130326888893,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,111-8930414-0333851,01LLCGD,,Delivered,1Z81V6210363681439,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,$10.04,$25.95,$35.99 ,,$5.23 ,,,,,,
"Tue, Feb 24",Dropship,114-5040637-8461814,276KZW6,,"Delivered
Delivered","1ZV36W130326889196
1ZV36W130326889203",0,2,$49.99,$99.98,$34.99,$20.25 ,$114.72 ,$0.00,$10.04,$18.37,$46.78 ,,$67.94 ,,,,,,
"Tue, Feb 24",Dropship,114-1855972-9525826,07BW6YC,,Delivered,1Z81V6210363684338,0,1,$48.49,$48.49,$0.00,$7.27 ,$41.22 ,$0.00,$10.04,$25.95,$35.99 ,,$5.23 ,,,,,,
"Tue, Feb 24",Dropship,113-0422899-6142600,276KZXT,,"Delivered
Delivered","1ZV36W130326889678
1ZV36W130326889687",0,1,$79.49,$79.49,$0.00,$11.92 ,$67.57 ,$0.00,$10.04,$54.76,$64.80 ,,$2.77 ,,,,,,
"Tue, Feb 24",Dropship,111-5251914-2764235,07BW648,,Delivered,1Z5808E40368446094,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,112-1468128-3365045,276KZY8,,Delivered,1ZV36W130326888900,0,1,$59.98,$59.98,$0.00,$9.00 ,$50.98 ,$0.00,$10.04,$40.58,$50.62 ,,$0.36 ,,,,,,
"Tue, Feb 24",Dropship,113-9748352-5389030,01LLCSF,,"Delivered
Delivered","1Z81V6210363686747
1Z81V6210363686756",0,1,$79.95,$79.95,$0.00,$11.99 ,$67.96 ,$0.00,$10.04,$54.76,$64.80 ,,$3.16 ,,,,,,
"Tue, Feb 24",Dropship,113-3807973-9714627,07BW66L,,Delivered,1Z0966F20340909069,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Tue, Feb 24",Dropship,114-3894087-9161066,01LLDQK,,Delivered,1Z81V6210363692758,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,112-8343014-5978640,25R4RSF,,Delivered,1Z5808E40368445264,0,1,$42.74,$42.74,$0.00,$6.41 ,$36.33 ,$0.00,$10.04,$23.13,$33.17 ,,$3.16 ,,,,,,
"Tue, Feb 24",Dropship,111-2384353-5478663,51ZQQ92,,Delivered,1Z0AX7130356238636,0,1,$49.99,$49.99,$0.00,$7.50 ,$42.49 ,$0.00,$10.04,$13.97,$24.01 ,,$18.48 ,,,,,,
"Tue, Feb 24",Dropship,111-5099181-1885067,07BW7LX,,Delivered,1Z0966F20340908873,0,1,$46.99,$46.99,$0.00,$7.05 ,$39.94 ,$0.00,$10.04,$18.37,$28.41 ,,$11.53 ,,,,,,
"Tue, Feb 24",Dropship,112-2745082-2457800,01LLDP8,,Delivered,1Z81V6210363694649,0,1,$36.50,$36.50,$0.00,$5.48 ,$31.03 ,$0.00,$10.04,$18.37,$28.41 ,,$2.62 ,,,,,,
"Tue, Feb 24",Dropship,114-0598874-2905848,25R4SFC,,"Delivered
Delivered
Delivered","1Z5808E40368448234
1Z5808E40368448243
1Z5808E40368448252",0,3,$42.10,$126.30,$44.99,$25.69 ,$145.60 ,$0.00,$13.76,$18.37,$68.87 ,,$76.73 ,,,,,,
"Tue, Feb 24",Dropship,113-0950107-2769024,21WVK5N,,Delivered,1Z0966FY0325123581,0,1,$67.99,$67.99,$0.00,$10.20 ,$57.79 ,$0.00,$10.04,$46.81,$56.85 ,,$0.94 ,,,,,,
"Tue, Feb 24",Dropship,111-0793739-9913058,25R4SB2,,Delivered,1Z5808E40368449171,0,1,$34.80,$34.80,$0.00,$5.22 ,$29.58 ,$0.00,$10.04,$18.37,$28.41 ,,$1.17 ,,,,,,
"Tue, Feb 24",Dropship,111-1735367-0361854,01LLDC2,,Delivered,1Z035H9G0300280566,0,1,$34.80,$34.80,$0.00,$5.22 ,$29.58 ,$0.00,$10.04,$18.37,$28.41 ,,$1.17 ,,,,,,
"Tue, Feb 24",Dropship,114-4514904-7397012,07BW7TB,,Delivered,1Z0966F20340911645,0,1,$34.50,$34.50,$0.00,$5.18 ,$29.33 ,$0.00,$10.04,$18.37,$28.41 ,,$0.92 ,,,,,,
"Tue, Feb 24",Dropship,113-0824351-0873863,07BW7TZ,,Delivered,1Z035H9H0300274197,0,1,$34.50,$34.50,$0.00,$5.18 ,$29.33 ,$0.00,$10.04,$18.37,$28.41 ,,$0.92 ,,,,,,
"Tue, Feb 24",Dropship,111-5426435-5188252,276K2RS,,"Delivered
Delivered","1ZV36W130326893547
1ZV36W130326893556",0,1,$79.49,$79.49,$0.00,$11.92 ,$67.57 ,$0.00,$10.04,$54.76,$64.80 ,,$2.77 ,,,,,,
"Tue, Feb 24",Dropship,112-6327937-5688205,07BW7Z8,,Delivered,1Z0966F20340908882,0,1,$34.50,$34.50,$0.00,$5.18 ,$29.33 ,$0.00,$10.04,$18.37,$28.41 ,,$0.92 ,,,,,,
"Tue, Feb 24",Dropship,111-7876422-7130637,276K2SK,,"Delivered
Delivered","1ZV36W130326896035
1ZV36W130326896044",0,1,$79.49,$79.49,$0.00,$11.92 ,$67.57 ,$0.00,$10.04,$54.76,$64.80 ,,$2.77 ,,,,,,
"Tue, Feb 24",Dropship,113-5820102-0313035,01LLDS9,,Delivered,1Z81V6210363697637,0,1,$34.50,$34.50,$0.00,$5.18 ,$29.33 ,$0.00,$10.04,$18.37,$28.41 ,,$0.92 ,,,,,,
"Tue, Feb 24",Dropship,112-4819684-0323426,01LLDVG,,Delivered,1Z035H9G0300280780,0,1,$34.80,$34.80,$0.00,$5.22 ,$29.58 ,$0.00,$10.04,$18.37,$28.41 ,,$1.17 ,,,,,,
"Tue, Feb 24",Dropship,112-5859699-7712251,01LLDW8,,"Delivered
Delivered","1Z035H9G0300280842
1Z035H9G0300280860",0,2,$34.80,$69.60,$24.99,$14.19 ,$80.40 ,$0.00,$10.04,$18.37,$46.78 ,,$33.62 ,,,,,,
"Tue, Feb 24",Dropship,113-4169610-2929842,25R4SXN,,Delivered,1Z5808E40368452523,0,3,$18.49,$55.47,$18.99,$11.17 ,$63.29 ,$0.00,$10.04,$15.72,$57.20 ,,$6.09 ,,,,,,
"Tue, Feb 24",Dropship,111-4510880-5939412,01LLDZF,,"Delivered
Delivered
Delivered","1Z81V6210363697351
1Z81V6210363697360
1Z81V6210363697379",0,3,$33.00,$99.00,$34.99,$20.10 ,$113.89 ,$0.00,$13.76,$18.37,$68.87 ,,$45.02 ,,,,,,
"Tue, Feb 24",Dropship,113-8041381-0857065,21WVK9S,,Delivered,1Z0966FY0325124768,0,1,$46.25,$46.25,$0.00,$6.94 ,$39.31 ,$0.00,$10.04,$25.95,$35.99 ,,$3.32 ,,,,,,
"Tue, Feb 24",Dropship,112-3345877-4141019,25R4SYZ,,Delivered,1Z5808E40368454101,0,1,$37.75,$37.75,$0.00,$5.66 ,$32.09 ,$0.00,$10.04,$20.58,$30.62 ,,$1.47 ,,,,,,
"Tue, Feb 24",Dropship,113-3939541-9285821,01LLDZT,,"Delivered
Delivered","1Z81V6210363692874
1Z81V6210363692883",0,2,$37.50,$75.00,$34.99,$16.50 ,$93.49 ,$0.00,$10.04,$18.37,$46.78 ,,$46.71 ,,,,,,
"Tue, Feb 24",Dropship,112-0908701-7027464,276K222,,Delivered,1ZV36W130326890808,0,1,$37.50,$37.50,$0.00,$5.63 ,$31.88 ,$0.00,$10.04,$18.37,$28.41 ,,$3.47 ,,,,,,
