Order Date,"Order
Type",Seller Order ID,Order ID,,Status,Tracking,Package Count,Qty,"Sale 
Price ","Sale 
price",Shipping Charged,"AMZ
Fee","Total 
Rate","Tax
fees",Shipping,"Unit 
cost","Total 
Cost ",Refund,Profit ,Loss,ROI,"Return
Refund","Veeqo 
Credits",3PL Cost,Net,Inventory
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
,Dropship,,,,,,0,1,$0.00,$0.00,$0.00,$0.00 ,$0.00 ,$0.00,,,$0.00 ,,$0.00 ,,,,,,,
